gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_male,speed_fast,volume_low,pitch_normal,Subdued and swift delivery.,0-2-1-0,N-2-1-N,,The speaker's voice was subdued. The presenter's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_normal,Calm and rapid speech.,0-2-1-0,N-2-1-N,,The speaker's voice was subdued. The presenter's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_normal,Gentle yet speedy presentation.,0-2-1-0,N-2-1-N,,The speaker's voice was subdued. The presenter's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_normal,Measured and brisk voice.,0-2-1-0,N-2-1-N,,The speaker's voice was subdued. The presenter's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_normal,Unemotional but quick delivery.,0-2-1-0,N-2-1-N,,The speaker's voice was subdued. The presenter's delivery was swiftness.
gender_male,speed_slow,volume_high,pitch_normal,Relaxed and audible speaking style.,0-1-2-0,N-1-2-0,,"Moderate pitch, loud speaking voice, and leisurely pace."
gender_male,speed_slow,volume_high,pitch_normal,Comfortable and clear vocal delivery.,0-1-2-0,N-1-2-0,,"Moderate pitch, loud speaking voice, and leisurely pace."
gender_male,speed_slow,volume_high,pitch_normal,Unhurried and resonant tone.,0-1-2-0,N-1-2-0,,"Moderate pitch, loud speaking voice, and leisurely pace."
gender_male,speed_slow,volume_high,pitch_normal,Composed and vociferous speaking approach.,0-1-2-0,N-1-2-0,,"Moderate pitch, loud speaking voice, and leisurely pace."
gender_male,speed_slow,volume_high,pitch_normal,Easygoing and emphatic speech demeanor.,0-1-2-0,N-1-2-0,,"Moderate pitch, loud speaking voice, and leisurely pace."
gender_female,speed_fast,volume_low,pitch_high,Brisk and assertive speaker with a feminine-sounding voice using stridulation and soft volume.,1-2-1-2,1-2-1-2,,Feminine-sounding voice with stridulation and soft volume. The speaker's pace was brisk and assertive.
gender_female,speed_fast,volume_low,pitch_high,"A speaker utilizing stridulation and soft volume, with a brisk and assertive pace and a feminine-sounding voice.",1-2-1-2,1-2-1-2,,Feminine-sounding voice with stridulation and soft volume. The speaker's pace was brisk and assertive.
gender_female,speed_fast,volume_low,pitch_high,"The speaker's style was a combination of stridulation and soft volume with a feminine-sounding voice, delivered with a brisk and assertive pace.",1-2-1-2,1-2-1-2,,Feminine-sounding voice with stridulation and soft volume. The speaker's pace was brisk and assertive.
gender_female,speed_fast,volume_low,pitch_high,An assertive and brisk speaking style was delivered by a speaker with a feminine-sounding voice that utilized stridulation and soft volume.,1-2-1-2,1-2-1-2,,Feminine-sounding voice with stridulation and soft volume. The speaker's pace was brisk and assertive.
gender_female,speed_fast,volume_low,pitch_high,"The style of speech was marked by a feminine-sounding voice using stridulation and soft volume, delivered with brisk and assertive pace.",1-2-1-2,1-2-1-2,,Feminine-sounding voice with stridulation and soft volume. The speaker's pace was brisk and assertive.
gender_male,speed_normal,volume_high,pitch_low,Resonant and deep-toned speech,0-0-2-1,N-N-2-1,,Resounding voice with low pitch delivery
gender_male,speed_normal,volume_high,pitch_low,Booming yet mellow delivery,0-0-2-1,N-N-2-1,,Resounding voice with low pitch delivery
gender_male,speed_normal,volume_high,pitch_low,Strong and bass-heavy voice projection,0-0-2-1,N-N-2-1,,Resounding voice with low pitch delivery
gender_male,speed_normal,volume_high,pitch_low,Impactful low timbre verbal expression,0-0-2-1,N-N-2-1,,Resounding voice with low pitch delivery
gender_male,speed_normal,volume_high,pitch_low,Thunderous yet smooth style of speaking,0-0-2-1,N-N-2-1,,Resounding voice with low pitch delivery
gender_female,speed_slow,volume_low,pitch_low,Low-key yet distinct feminine speaker with a husky voice and amble delivery.,1-1-1-1,1-1-1-1,,Could you generate a voice that is discreet in volume? Wanted: Feminine speaker with a husky voice and distinct articulation. The speaker's delivery was amble.
gender_female,speed_slow,volume_low,pitch_low,"Articulate speaker with husky, discreet voice and amble delivery.",1-1-1-1,1-1-1-1,,Could you generate a voice that is discreet in volume? Wanted: Feminine speaker with a husky voice and distinct articulation. The speaker's delivery was amble.
gender_female,speed_slow,volume_low,pitch_low,Husky-voiced speaker with distinct articulation and discreet volume.,1-1-1-1,1-1-1-1,,Could you generate a voice that is discreet in volume? Wanted: Feminine speaker with a husky voice and distinct articulation. The speaker's delivery was amble.
gender_female,speed_slow,volume_low,pitch_low,Amble delivery by a discreet speaker with husky voice and distinct articulation.,1-1-1-1,1-1-1-1,,Could you generate a voice that is discreet in volume? Wanted: Feminine speaker with a husky voice and distinct articulation. The speaker's delivery was amble.
gender_female,speed_slow,volume_low,pitch_low,"Feminine speaker sought for amble delivery and distinct articulation, with discreet volume and husky voice.",1-1-1-1,1-1-1-1,,Could you generate a voice that is discreet in volume? Wanted: Feminine speaker with a husky voice and distinct articulation. The speaker's delivery was amble.
gender_female,speed_fast,volume_low,pitch_low,Rapid tempo with a soothing pitch and gentle tone that conveys clear ideas.,1-2-1-1,1-2-1-1,,The tempo of the talk was hasty. The pitch used in this speech is calm. Mother's gentle tone conveyed clear ideas.
gender_female,speed_fast,volume_low,pitch_low,"A hurried pace with a serene tone and gentle pitch, conveying clarity.",1-2-1-1,1-2-1-1,,The tempo of the talk was hasty. The pitch used in this speech is calm. Mother's gentle tone conveyed clear ideas.
gender_female,speed_fast,volume_low,pitch_low,Calm delivery with a quick pace and motherly gentle tone that communicates effectively.,1-2-1-1,1-2-1-1,,The tempo of the talk was hasty. The pitch used in this speech is calm. Mother's gentle tone conveyed clear ideas.
gender_female,speed_fast,volume_low,pitch_low,"Clear ideas conveyed through a fast tempo, calm pitch and gentle maternal tone.",1-2-1-1,1-2-1-1,,The tempo of the talk was hasty. The pitch used in this speech is calm. Mother's gentle tone conveyed clear ideas.
gender_female,speed_fast,volume_low,pitch_low,"Gentle maternal tone with clear communication, carried through a hasty tempo and serene pitch.",1-2-1-1,1-2-1-1,,The tempo of the talk was hasty. The pitch used in this speech is calm. Mother's gentle tone conveyed clear ideas.
gender_male,speed_fast,volume_high,pitch_normal,Rapid and robust speech with a masculine tone.,0-2-2-0,0-2-2-N,,The speed of speech was quickened. I'm looking for a voice with a boisterous volume level. Please generate a voice that sounds like a manhood.
gender_male,speed_fast,volume_high,pitch_normal,"Manly, boisterous voice with a fast pace.",0-2-2-0,0-2-2-N,,The speed of speech was quickened. I'm looking for a voice with a boisterous volume level. Please generate a voice that sounds like a manhood.
gender_male,speed_fast,volume_high,pitch_normal,Quick and loud speech with a macho sound.,0-2-2-0,0-2-2-N,,The speed of speech was quickened. I'm looking for a voice with a boisterous volume level. Please generate a voice that sounds like a manhood.
gender_male,speed_fast,volume_high,pitch_normal,"Speedy, booming voice with a manly cadence.",0-2-2-0,0-2-2-N,,The speed of speech was quickened. I'm looking for a voice with a boisterous volume level. Please generate a voice that sounds like a manhood.
gender_male,speed_fast,volume_high,pitch_normal,Masculine tone and rapid volume in speech.,0-2-2-0,0-2-2-N,,The speed of speech was quickened. I'm looking for a voice with a boisterous volume level. Please generate a voice that sounds like a manhood.
gender_female,speed_fast,volume_high,pitch_low,Strongly spoken with an authoritative and demanding tone.,1-2-2-1,1-2-2-1,,"The speaker spoke with a fierce and energetic style. The mother-in-law style demands a specialized, bass-pitched tone."
gender_female,speed_fast,volume_high,pitch_low,Vividly delivered with an assertive and low-pitched voice.,1-2-2-1,1-2-2-1,,"The speaker spoke with a fierce and energetic style. The mother-in-law style demands a specialized, bass-pitched tone."
gender_female,speed_fast,volume_high,pitch_low,Energetically conveyed with a commanding and specialized pitch.,1-2-2-1,1-2-2-1,,"The speaker spoke with a fierce and energetic style. The mother-in-law style demands a specialized, bass-pitched tone."
gender_female,speed_fast,volume_high,pitch_low,Fiercely articulated with a distinctive and imposing manner of speaking.,1-2-2-1,1-2-2-1,,"The speaker spoke with a fierce and energetic style. The mother-in-law style demands a specialized, bass-pitched tone."
gender_female,speed_fast,volume_high,pitch_low,Demandingly expressed with a forceful and unique speaking style.,1-2-2-1,1-2-2-1,,"The speaker spoke with a fierce and energetic style. The mother-in-law style demands a specialized, bass-pitched tone."
gender_female,speed_normal,volume_low,pitch_low,"Gender-specific, hushed speech with a subwoofer pitch.",1-0-1-1,1-N-1-1,,Hushed and gender-specific tone maintained throughout the speech. This speech is delivered with a subwoofer pitch.
gender_female,speed_normal,volume_low,pitch_low,"Delivered with subwoofer pitch, speech maintains hushed, gender-specific tone.",1-0-1-1,1-N-1-1,,Hushed and gender-specific tone maintained throughout the speech. This speech is delivered with a subwoofer pitch.
gender_female,speed_normal,volume_low,pitch_low,"Speech with subwoofer pitch delivered in a hushed, gender-specific tone.",1-0-1-1,1-N-1-1,,Hushed and gender-specific tone maintained throughout the speech. This speech is delivered with a subwoofer pitch.
gender_female,speed_normal,volume_low,pitch_low,"Maintaining a hushed, gender-specific tone, speech is delivered with subwoofer pitch.",1-0-1-1,1-N-1-1,,Hushed and gender-specific tone maintained throughout the speech. This speech is delivered with a subwoofer pitch.
gender_female,speed_normal,volume_low,pitch_low,"With a subwoofer pitch, speech is delivered in a hushed, gender-specific tone.",1-0-1-1,1-N-1-1,,Hushed and gender-specific tone maintained throughout the speech. This speech is delivered with a subwoofer pitch.
gender_female,speed_normal,volume_normal,pitch_high,Specialty husky tone with intermediate volume.,1-0-0-2,1-N-0-2,,Please produce a voice with a volume level of intermediate intensity. Desired mother-in-law speaking style entails a husky tone that is specialized.
gender_female,speed_normal,volume_normal,pitch_high,Mother-in-law style: husky tone at intermediate volume.,1-0-0-2,1-N-0-2,,Please produce a voice with a volume level of intermediate intensity. Desired mother-in-law speaking style entails a husky tone that is specialized.
gender_female,speed_normal,volume_normal,pitch_high,Husky tone specialized for mother-in-law style with intermediate volume.,1-0-0-2,1-N-0-2,,Please produce a voice with a volume level of intermediate intensity. Desired mother-in-law speaking style entails a husky tone that is specialized.
gender_female,speed_normal,volume_normal,pitch_high,Intermediate volume with a specialized husky tone for mother-in-law style.,1-0-0-2,1-N-0-2,,Please produce a voice with a volume level of intermediate intensity. Desired mother-in-law speaking style entails a husky tone that is specialized.
gender_female,speed_normal,volume_normal,pitch_high,Mother-in-law speaking style requires a specialized husky tone at intermediate volume.,1-0-0-2,1-N-0-2,,Please produce a voice with a volume level of intermediate intensity. Desired mother-in-law speaking style entails a husky tone that is specialized.
gender_male,speed_slow,volume_low,pitch_high,"High-pitched, lazy, fluctuating tone with a youthful demeanor.",0-1-1-2,0-1-1-2,,"Please provide me with a voice that sounds shrilly pitched. Indolent pace, vacillating volume with nephew-like personality."
gender_male,speed_slow,volume_low,pitch_high,Sharply shrill voice paired with a lackadaisical and wavering delivery that exudes a playful disposition.,0-1-1-2,0-1-1-2,,"Please provide me with a voice that sounds shrilly pitched. Indolent pace, vacillating volume with nephew-like personality."
gender_male,speed_slow,volume_low,pitch_high,"A voice that is both screechy and slow, with a fluctuating volume that displays a relaxed and childish personality.",0-1-1-2,0-1-1-2,,"Please provide me with a voice that sounds shrilly pitched. Indolent pace, vacillating volume with nephew-like personality."
